Date,White,Black,Result,Elo White,Elo Black,Time Control,Game URL
2024-12-27 13:59:26,Jvasky,riya123498,checkmated,936,918,600,https://www.chess.com/game/live/121740853642
2024-12-27 14:08:42,CestLevy,riya123498,resigned,919,910,600,https://www.chess.com/game/live/121741066090
2024-12-27 14:25:08,riya123498,SD04-RL,repetition,910,913,600,https://www.chess.com/game/live/121741250670
2024-12-27 14:36:26,riya123498,Louis_gde,resigned,902,910,600,https://www.chess.com/game/live/121741571486
2024-12-27 14:40:24,angelozt,riya123498,resigned,924,894,600,https://www.chess.com/game/live/121741792010
2024-12-27 15:21:15,riya123498,njamsi_licinke,win,901,862,600,https://www.chess.com/game/live/121742328036
2024-12-27 18:08:19,palanquinos,riya123498,checkmated,919,893,600,https://www.chess.com/game/live/121745694686
2024-12-27 18:13:37,Tomatexdxd,riya123498,resigned,913,885,600,https://www.chess.com/game/live/121746069676
2024-12-27 18:18:52,MisterD44,riya123498,checkmated,886,877,600,https://www.chess.com/game/live/121746170884
2024-12-27 18:37:32,riya123498,Ferkes,stalemate,876,855,600,https://www.chess.com/game/live/121746271948
2024-12-28 08:37:08,riya123498,khtyug667,win,884,865,600,https://www.chess.com/game/live/121757475830
2024-12-28 08:47:39,MURAT6654,riya123498,win,888,892,600,https://www.chess.com/game/live/121757582978
2024-12-28 08:59:44,riya123498,boppyhellpoo,win,900,899,600,https://www.chess.com/game/live/121757730660
2024-12-28 14:40:55,M4sterPecas,riya123498,resigned,938,892,600,https://www.chess.com/game/live/121763538594
2024-12-28 14:57:14,riya123498,MiguelAdvogato,checkmated,884,893,600,https://www.chess.com/game/live/121763663274
2024-12-28 15:02:24,Selvambp,riya123498,win,858,892,600,https://www.chess.com/game/live/121763982242
2024-12-28 15:14:15,somjuk5,riya123498,win,887,900,600,https://www.chess.com/game/live/121764086236
2024-12-28 16:39:22,riya123498,reda6012,resigned,892,921,600,https://www.chess.com/game/live/121765857068
2024-12-28 16:47:54,riya123498,Bigmikeben,win,900,880,600,https://www.chess.com/game/live/121766063432
2024-12-28 17:02:54,Bigmikeben,riya123498,timeout,888,892,600,https://www.chess.com/game/live/121766194404
2024-12-28 17:47:35,riya123498,3421Arian,win,900,883,600,https://www.chess.com/game/live/121767228524
2024-12-28 17:55:46,riya123498,Tinchomoreno,checkmated,892,917,600,https://www.chess.com/game/live/121767396080
2024-12-28 17:59:39,crow3301,riya123498,resigned,882,884,600,https://www.chess.com/game/live/121767558378
2024-12-28 18:02:25,riya123498,AhnafChyNiloy,win,892,885,600,https://www.chess.com/game/live/121767634226
2024-12-28 18:10:10,riya123498,Finik315,win,900,903,600,https://www.chess.com/game/live/121767688338
2024-12-28 19:28:51,LIFEuz7,riya123498,win,902,908,600,https://www.chess.com/game/live/121769153330
2024-12-31 11:54:27,semahbrini,riya123498,resigned,921,900,600,https://www.chess.com/game/live/121826841224
2024-12-31 12:01:19,riya123498,candypara,checkmated,892,921,600,https://www.chess.com/game/live/121827001526
2024-12-31 12:02:22,riya123498,Nobadvibesforever,win,901,906,600,https://www.chess.com/game/live/121827125852
2024-12-31 12:05:21,Roly9310,riya123498,resigned,920,893,600,https://www.chess.com/game/live/121827140102
2024-12-31 12:09:05,Tecalz,riya123498,win,875,901,600,https://www.chess.com/game/live/121827192364
2024-12-31 12:18:28,riya123498,manishajyala,checkmated,893,918,600,https://www.chess.com/game/live/121827261708
2024-12-31 12:30:26,Ziegler-b,riya123498,checkmated,903,885,600,https://www.chess.com/game/live/121827432674
2024-12-31 12:49:25,Manoj_23492,riya123498,win,873,893,600,https://www.chess.com/game/live/121827654228
2024-12-31 14:38:26,riya123498,moamenrefaat432,win,901,904,600,https://www.chess.com/game/live/121829963098
2024-12-31 17:17:12,riya123498,crvenazvezda1991,resigned,894,931,600,https://www.chess.com/game/live/121832965782
2024-12-31 17:35:43,AnnaChaptykova,riya123498,checkmated,912,886,600,https://www.chess.com/game/live/121833386024
2024-12-31 17:46:59,riya123498,boadillo,checkmated,878,914,600,https://www.chess.com/game/live/121833735400
2024-12-31 18:17:13,Wallhala,riya123498,checkmated,898,870,600,https://www.chess.com/game/live/121834431176
2024-12-31 18:26:28,Skygk,riya123498,checkmated,888,862,600,https://www.chess.com/game/live/121834536956
2024-12-31 18:35:36,riya123498,ValerioDip,resigned,854,876,600,https://www.chess.com/game/live/121834703328
2025-01-01 14:10:52,alcaldechess,riya123498,resigned,1347,1005,1/86400,https://www.chess.com/game/daily/750394923
2025-01-01 14:11:15,beckylynche,riya123498,resigned,967,1005,1/86400,https://www.chess.com/game/daily/750395011
2025-01-01 14:49:04,SpaceMoonLight,riya123498,win,827,862,600,https://www.chess.com/game/live/121850615044
2025-01-01 15:01:54,riya123498,ReneBlanco,win,870,867,600,https://www.chess.com/game/live/121850799178
2025-01-01 15:07:07,dymaestro,riya123498,resigned,855,861,600,https://www.chess.com/game/live/121851058388
2025-01-01 15:16:02,riya123498,benzo7533,win,869,839,600,https://www.chess.com/game/live/121851155848
2025-01-01 15:21:50,riya123498,anteovas,win,877,878,600,https://www.chess.com/game/live/121851305762
2025-01-01 15:42:06,Sesturma,riya123498,win,883,885,600,https://www.chess.com/game/live/121851416154
2025-01-01 15:54:06,riya123498,Sesturma,resigned,877,891,600,https://www.chess.com/game/live/121851800976
2025-01-02 11:53:40,riya123498,nicokko,win,885,857,600,https://www.chess.com/game/live/121868716362
2025-01-02 11:58:05,dibyayan250,riya123498,resigned,905,877,600,https://www.chess.com/game/live/121869007010
2025-01-02 12:15:20,Wanderer_00,riya123498,win,886,885,600,https://www.chess.com/game/live/121869117364
2025-01-02 12:22:06,INand_10,riya123498,win,457,886,600,https://www.chess.com/game/live/129559384593
2025-01-02 12:28:08,INand_10,riya123498,win,100,472,180,https://www.chess.com/game/live/129559419093
2025-01-02 13:00:08,INand_10,riya123498,win,221,499,180,https://www.chess.com/game/live/129561255191
2025-01-02 13:07:12,INand_10,riya123498,win,202,519,180,https://www.chess.com/game/live/129561806223
2025-01-02 14:11:21,Arivarasan_s,riya123498,win,478,1005,1/86400,https://www.chess.com/game/daily/750395101
2025-01-03 11:32:41,dangerdivy,riya123498,win,314,1006,1/86400,https://www.chess.com/game/daily/750395055
2025-01-03 11:33:08,riya123498,dangerdivy,win,1007,311,1/86400,https://www.chess.com/game/daily/750394991
2025-01-03 11:36:00,riya123498,beckylynche,win,1012,644,1/86400,https://www.chess.com/game/daily/750394995
2025-01-03 14:54:13,riya123498,Radhe-Dhoundiyal,win,1017,449,1/86400,https://www.chess.com/game/daily/750395117
2025-01-03 14:54:13,Radhe-Dhoundiyal,riya123498,win,509,1015,1/86400,https://www.chess.com/game/daily/750395009
2025-01-04 12:26:46,riya123498,Asjadhali2020,win,894,875,600,https://www.chess.com/game/live/121914620016
2025-01-04 12:43:02,ashwin026,riya123498,resigned,922,886,600,https://www.chess.com/game/live/121914792938
2025-01-04 13:03:54,newbie011993,riya123498,win,858,894,600,https://www.chess.com/game/live/121915105830
2025-01-04 15:00:00,riya123498,Chakanow,win,902,894,600,https://www.chess.com/game/live/121917330686
2025-01-05 10:39:53,riya123498,oillessgear,win,910,904,600,https://www.chess.com/game/live/121935423278
2025-01-05 10:52:22,Daniel-Alcalde,riya123498,win,888,918,600,https://www.chess.com/game/live/121935569108
2025-01-05 10:59:10,riya123498,KonstantinMakarenko,checkmated,910,914,600,https://www.chess.com/game/live/121935765904
2025-01-05 11:24:53,riya123498,tetianato,win,918,912,600,https://www.chess.com/game/live/121936130354
2025-01-05 15:53:33,OpKrishna420,riya123498,checkmated,916,910,600,https://www.chess.com/game/live/121941146018
2025-01-05 17:35:22,joevabc,riya123498,resigned,902,902,600,https://www.chess.com/game/live/121943421740
2025-01-06 10:01:20,boopbeep112,riya123498,resigned,1285,1010,1/86400,https://www.chess.com/game/daily/750394987
2025-01-06 10:06:29,iamgrroott,riya123498,win,906,910,600,https://www.chess.com/game/live/121957150508
2025-01-06 10:12:20,riya123498,notXado,checkmated,902,909,600,https://www.chess.com/game/live/121957227282
2025-01-06 10:25:17,riya123498,neerajkeserwal,resigned,894,930,600,https://www.chess.com/game/live/121957316552
2025-01-06 10:33:45,vinprabh,riya123498,win,893,902,600,https://www.chess.com/game/live/121957512542
2025-01-06 12:39:05,riya123498,jvertes,win,1041,1372,1/86400,https://www.chess.com/game/daily/750394913
2025-01-06 13:28:11,riya123498,alcaldechess,checkmated,1036,1371,1/86400,https://www.chess.com/game/daily/750394983
2025-01-06 15:00:27,riya123498,Hari_raina_03,win,910,877,600,https://www.chess.com/game/live/121962303502
2025-01-06 15:17:30,aminbabayev,riya123498,checkmated,914,902,600,https://www.chess.com/game/live/121962498378
2025-01-06 15:26:21,Marco_mar,riya123498,resigned,896,894,600,https://www.chess.com/game/live/121962891088
2025-01-06 15:35:25,riya123498,ReimHarbert,agreed,894,889,600,https://www.chess.com/game/live/121963027230
2025-01-06 15:51:56,riya123498,LRG_BRASIL,win,902,891,600,https://www.chess.com/game/live/121963217776
2025-01-07 09:00:39,Alpac-Attack,riya123498,checkmated,892,894,600,https://www.chess.com/game/live/121978589146
2025-01-07 09:14:05,riya123498,oskarskuteli,win,903,907,600,https://www.chess.com/game/live/121978764146
2025-01-07 11:10:17,Negan-lucilled,riya123498,checkmated,908,895,600,https://www.chess.com/game/live/121980408406
2025-01-07 11:46:42,riya123498,EmilioPanza81,checkmated,887,918,600,https://www.chess.com/game/live/121981150580
2025-01-07 12:06:20,crisbarreto2004,riya123498,stalemate,903,887,600,https://www.chess.com/game/live/121981329540
2025-01-07 12:22:47,riya123498,Rubruquiss,checkmated,879,905,600,https://www.chess.com/game/live/121981696380
2025-01-07 12:29:09,hyphenab,riya123498,resigned,890,871,600,https://www.chess.com/game/live/121981966166
2025-01-07 12:37:36,realsexystud,riya123498,win,855,879,600,https://www.chess.com/game/live/121982079046
2025-01-07 12:44:09,riya123498,kinoke14,win,887,862,600,https://www.chess.com/game/live/121982232576
2025-01-07 17:22:31,riya123498,ghanshya51,checkmated,879,908,600,https://www.chess.com/game/live/121987904276
2025-01-10 03:17:42,Gatoladrillo135,riya123498,win,681,1040,1/86400,https://www.chess.com/game/daily/750394989
2025-01-10 03:18:01,riya123498,Gatoladrillo135,win,1044,671,1/86400,https://www.chess.com/game/daily/750395035
2025-01-10 08:06:39,riya123498,Eric33400,win,887,879,600,https://www.chess.com/game/live/122042407730
2025-01-10 16:44:51,cuento21,riya123498,repetition,876,887,600,https://www.chess.com/game/live/122051798414
2025-01-11 15:39:41,HSYA25,riya123498,checkmated,909,879,600,https://www.chess.com/game/live/122073171452
2025-01-11 15:48:26,Debojyoti99,riya123498,win,891,887,600,https://www.chess.com/game/live/122073366896
2025-01-12 08:03:47,riya123498,boopbeep112,checkmated,1038,1325,1/86400,https://www.chess.com/game/daily/750394947
2025-01-12 08:22:55,riya123498,bjrnfos,win,895,880,600,https://www.chess.com/game/live/122088006696
2025-01-12 11:16:18,jaganchinna90,riya123498,checkmated,914,887,600,https://www.chess.com/game/live/122090773208
2025-01-12 11:29:26,riya123498,naimooo52,resigned,879,898,600,https://www.chess.com/game/live/122090894244
2025-01-12 11:40:13,Waramaanda,riya123498,resigned,884,871,600,https://www.chess.com/game/live/122091116612
2025-01-12 11:52:17,riya123498,ibrahimMF2023,win,879,876,600,https://www.chess.com/game/live/122091304786
2025-01-12 15:51:45,riya123498,Arivarasan_s,win,1041,601,1/86400,https://www.chess.com/game/daily/750394997
2025-01-12 18:36:01,riya123498,AKY_000,abandoned,871,880,600,https://www.chess.com/game/live/122099382022
2025-01-13 09:23:31,RaviMadiwala,riya123498,win,858,879,600,https://www.chess.com/game/live/122110942018
2025-01-13 09:31:21,riya123498,LuizFoca,abandoned,871,894,600,https://www.chess.com/game/live/122111220362
2025-01-13 11:41:21,Adi28r,riya123498,win,844,879,600,https://www.chess.com/game/live/122113026210
2025-01-13 12:01:12,FermentiTattici,riya123498,win,872,887,600,https://www.chess.com/game/live/122113322352
2025-01-13 16:43:57,riya123498,papr1ks,win,895,899,600,https://www.chess.com/game/live/122119224304
2025-01-13 16:58:31,isotissi,riya123498,win,894,903,600,https://www.chess.com/game/live/122119296022
2025-01-14 11:07:58,riya123498,chetand2000,win,910,872,600,https://www.chess.com/game/live/122135531280
2025-01-15 12:41:47,vatsalaj69,riya123498,checkmated,935,902,600,https://www.chess.com/game/live/122159797174
2025-01-15 12:52:52,riya123498,maksymilianbrosch,win,910,886,600,https://www.chess.com/game/live/122160091118
2025-01-15 13:10:47,Brunoxros,riya123498,checkmated,1859,1041,1/86400,https://www.chess.com/game/daily/750394889
2025-01-15 15:08:11,riya123498,Shime86,win,918,895,600,https://www.chess.com/game/live/122162604062
2025-01-16 10:22:25,riya123498,OOMammadOO,timeout,1018,882,1/86400,https://www.chess.com/game/daily/750395077
2025-01-16 10:22:46,OOMammadOO,riya123498,timeout,910,998,1/86400,https://www.chess.com/game/daily/750395003
2025-01-16 13:11:23,riya123498,Brunoxros,timeout,998,1859,1/86400,https://www.chess.com/game/daily/750394979
2025-01-16 15:47:49,adam_Barfi,riya123498,win,915,934,600,https://www.chess.com/game/live/122186343752
2025-01-17 07:25:38,riya123498,samplerq,win,942,933,600,https://www.chess.com/game/live/122200447044
2025-01-17 12:28:13,aamitdass,riya123498,win,927,950,600,https://www.chess.com/game/live/122205200256
2025-01-18 15:38:42,LJT0605,riya123498,checkmated,940,942,600,https://www.chess.com/game/live/122231787758
2025-01-19 14:36:45,adddy444,riya123498,resigned,674,975,1/259200,https://www.chess.com/game/daily/749661263
2025-01-20 15:00:24,brando1966,riya123498,win,912,949,600,https://www.chess.com/game/live/122275525758
2025-01-20 15:10:33,riya123498,gcscorrea,checkmated,941,940,600,https://www.chess.com/game/live/122276022254
2025-01-22 14:01:53,kentormt,riya123498,timeout,1162,967,1/86400,https://www.chess.com/game/daily/750394971
2025-01-22 14:05:21,riya123498,kentormt,timeout,960,1171,1/86400,https://www.chess.com/game/daily/750395001
2025-01-22 14:37:30,riya123498,conornozz,win,949,914,600,https://www.chess.com/game/live/122320687404
2025-01-22 14:52:49,BacoRaptor,riya123498,checkmated,959,941,600,https://www.chess.com/game/live/122321001686
2025-01-22 15:01:34,rosciomalpelo7,riya123498,win,920,949,600,https://www.chess.com/game/live/122321247080
2025-01-23 09:10:32,nbv789,riya123498,win,1017,977,1/259200,https://www.chess.com/game/daily/749929995
2025-01-24 06:32:56,riya123498,El_Cador20,win,957,922,600,https://www.chess.com/game/live/122358782774
2025-01-25 14:20:24,hari_nadh,riya123498,win,947,965,600,https://www.chess.com/game/live/122389422154
2025-01-25 14:33:45,riya123498,ezwin963,win,973,882,600,https://www.chess.com/game/live/122389583564
2025-01-26 07:47:42,Shadowhunt238,riya123498,win,852,981,600,https://www.chess.com/game/live/122405193278
2025-01-26 09:50:47,Eexxpprreess,riya123498,win,996,990,600,https://www.chess.com/game/live/122406943968
2025-01-26 13:25:17,riya123498,akarwal23,resigned,982,996,600,https://www.chess.com/game/live/122410740044
2025-01-26 14:27:31,riya123498,ferurruchi01,win,991,996,600,https://www.chess.com/game/live/122412049322
2025-01-26 14:41:20,riya123498,lilplumber26,checkmated,983,1015,600,https://www.chess.com/game/live/122412175146
2025-01-27 18:30:35,jvertes,riya123498,checkmated,1358,974,1/86400,https://www.chess.com/game/daily/750394985
2025-01-28 09:26:22,riya123498,Vishalbapodia,resigned,962,1035,1/259200,https://www.chess.com/game/daily/748894455
2025-01-28 09:26:46,Vishalbapodia,riya123498,resigned,1057,952,1/259200,https://www.chess.com/game/daily/748675297
2025-01-28 10:19:57,Shinah21,riya123498,checkmated,1019,983,600,https://www.chess.com/game/live/122453568248
2025-01-28 15:07:20,riya123498,thelonedirewolf219,win,991,982,600,https://www.chess.com/game/live/122458943204
2025-01-29 16:47:20,JotaSDR,riya123498,win,973,999,600,https://www.chess.com/game/live/122484710494
2025-01-30 14:20:40,riya123498,zpd15,checkmated,992,1028,600,https://www.chess.com/game/live/122504384972
2025-01-30 17:37:35,riya123498,MatsieD123,resigned,984,988,600,https://www.chess.com/game/live/122508893150
2025-01-30 17:44:51,KOShalrathore007,riya123498,win,980,992,600,https://www.chess.com/game/live/122508969034
2025-01-30 17:58:17,amal151M,riya123498,win,1004,1000,600,https://www.chess.com/game/live/122509120228
2025-01-31 12:52:03,riya123498,Eugene1408,win,1008,976,600,https://www.chess.com/game/live/122525855454
2025-01-31 13:04:57,riya123498,King0fTheBongo,win,569,501,300,https://www.chess.com/game/live/122526197260
2025-02-01 09:13:26,galumbang07,riya123498,checkmated,1076,1001,900+10,https://www.chess.com/game/live/132138652971
2025-02-03 10:27:09,SyedMazharSM,riya123498,win,978,1009,900+10,https://www.chess.com/game/live/132316211109
2025-02-03 13:36:04,riya123498,Daniel-Al-ag,timeout,1001,1025,600,https://www.chess.com/game/live/122593426634
2025-02-03 13:45:04,carlos_suchi,riya123498,win,981,1009,600,https://www.chess.com/game/live/122593809640
